Armazem;Deposito;Produto;Descricao;Unidade;Saldo Anterior;Entradas;Saidas;Saldo Atual;Transito;Disponivel;Inventario;Diferenca;Diferenca Congelamento;Trans_Ant;Trans_Ant_nao_carregado;Trans_Dia_nao_carregado;Comodato OP03;Venda Vas OP85;Valorizacao;Sinal;Tipo           ;Fator          ;Custo Médio    ;Ult. Reposição ;Médio Reposição;Qtd Estoque    ;Qtd Contagem   ;Estoque CM     ;Estoque UR     ;Estoque MR     ;Contagem CM    ;Contagem UR    ;Contagem MR    ;Sub-Depósitos  ;Saldo Atual Real;Saldo Grade Real
1;3;24085;SAO LOURENCO AGUA MIN. C GAS GFA PET 510ML FD;cx  ;          0/03 ;          4/01;          4/04;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;6;1,65;1,51;1,51;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;3;24306;RED BULL MELANCIA LATA 250ML FOUR PACK NPAL  ;cx  ;          0/00 ;          0/03;          0/03;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;4;6,7597;6,7388;6,8015;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;3;24819;ORIGINAL 300ML                               ;Dz  ;          0/00 ;          0/10;          0/10;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;2,1615;2,143;2,1346;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;3;25837;SPATEN N LT 473ML CX CARTAO C/12             ;cx  ;          0/02 ;          0/09;          0/10;          0/01 ;          0/00 ;          0/01 ;          0/00 ;          0/01-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;3,675;-;PA;12;3,8104;3,7613;3,7613;1;            ;3,8104;3,7613;3,7613;                   ;                   ;                   ;               ;          0/01 ;          0/01 
1;3;26188;STELLA ARTOIS LT 473ML CX CARTAO C/12        ;cx  ;          0/00 ;          1/11;          1/11;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;4,1295;4,0081;4,0081;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;3;26462;ORIGINAL LT 473ML CX CARTAO C/12             ;cx  ;          0/00 ;          7/02;          6/09;          0/05 ;          0/00 ;          0/05 ;          0/00 ;          0/05-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;19,0333333;-;PA;12;3,7285;3,7046;3,7046;5;            ;18,6425;18,523;18,523;                   ;                   ;                   ;               ;          0/05 ;          0/05 
1;3;27866;CORONA CERO SUNBREW N LONG NECK 330 ML SP BAS;cx  ;          0/02 ;          0/00;          0/02;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;24;5,0379;5,0254;5,1926;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;3;28559;CAMPONESA LEITE UHT INTEGRAL TETRA PAK 1 L CX;cx  ;          0/00 ;          0/01;          0/00;          0/01 ;          0/00 ;          0/01 ;          0/00 ;          0/01-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;4;-;PA;12;3,7627;3,75;3,75;1;            ;3,7627;3,75;3,75;                   ;                   ;                   ;               ;          0/01 ;          0/01 
1;3;29253;ORIGINAL GFA VD 1L                           ;Dz  ;          0/00 ;          0/02;          0/02;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;5,9694;5,533;5,533;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;3;29365;GCA+PEPSI PET 2 L BIPACK SH C/3 MULTPACK     ;cx  ;          0/00 ;          1/00;          1/00;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;6;4,8089;4,9174;4,8116;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;3;29580;STELLA ARTOIS PURE GOLD LONG NECK 330ML SP SH;cx  ;          0/00 ;          0/06;          0/01;          0/05 ;          0/00 ;          0/05 ;          0/00 ;          0/05-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;22,35;-;PA;24;4,5763;4,5681;4,5681;5;            ;22,8815;22,8405;22,8405;                   ;                   ;                   ;               ;          0/05 ;          0/05 
1;3;29700;BUDWEISER 300ML                              ;Dz  ;          0/00 ;          0/03;          0/03;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;1,8446;1,7359;1,7359;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;3;29974;SKOL BEATS GT LONG NECK 269ML SIX-PACK SH C/2;cx  ;          0/00 ;          1/00;          1/00;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;5,6463;5,6482;5,6482;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;3;30045;RED BULL BR LATA 473ML CX C 12               ;cx  ;          0/00 ;          2/00;          1/11;          0/01 ;          0/00 ;          0/01 ;          0/00 ;          0/01-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;10,9208333;-;PA;12;10,8439;10,715;10,715;1;            ;10,8439;10,715;10,715;                   ;                   ;                   ;               ;          0/01 ;          0/01 
1;3;31163;XEQUE MATE LATA DE ALUMINIO 473ML CX12       ;cx  ;          0/00 ;          0/04;          0/04;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;7,8323;8,0767;8,0767;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;3;31856;CORONA EXTRA N LT 473ML CX CARTAO C/12       ;cx  ;          0/02 ;          0/08;          0/10;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;4,89;4,7542;4,7542;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;3;32289;MIDAS AGUA MINERAL COM GAS GFA PET 500ML PACK;cx  ;          0/00 ;          1/00;          1/00;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;1,1241;1,1241;1,1241;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;3;32291;MIDAS AGUA MINERAL SEM GAS GFA PET 500ML PACK;cx  ;          0/00 ;          0/02;          0/02;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;0,8545;0,8543;0,8543;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;3;32349;BEATS TROPICAL LT 269ML CX CARTAO C/8 NPAL   ;cx  ;          0/00 ;          0/02;          0/02;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;8;4,7266;4,723;4,723;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;3;32473;STELLA ARTOIS PURE GOLD LT 473ML CX CARTAO C/;cx  ;          0/00 ;          2/10;          2/10;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;4,3201;4,2639;4,2639;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;3;32648;BUBBALOO MORANGO DISPLAY 5G CX/60            ;cx  ;          0/00 ;          1/00;          1/00;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;60;0,123;0,123;0,123;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;3;32683;ANTARCTICA PILSEN LT 473ML SH C/12 NPAL MULTP;cx  ;          1/01 ;         24/06;         23/10;          1/09 ;          0/00 ;          1/09 ;          0/00 ;          1/09-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;58,1175;-;PA;12;2,743;2,7256;2,7256;21;            ;57,603;57,2376;57,2376;                   ;                   ;                   ;               ;          1/09 ;          1/09 
1;3;32785;CORONA EXTRA N ONE WAY 600ML GARRAFEIRA C/24 ;cx  ;          0/00 ;          0/10;          0/10;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;24;8,3961;7,7232;7,7232;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;3;32795;MIDAS AGUA MINERAL SEM GAS GFA PET 1,5L FD C/;cx  ;          0/00 ;          0/01;          0/01;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;6;2,1348;2,1348;2,1348;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;3;33734;BEATS RED MIX LT 269ML SH C/8                ;cx  ;          0/00 ;          2/01;          1/05;          0/04 ;          0/00 ;          0/04 ;          0/00 ;          0/04-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;18,085;-;PA;8;4,5859;4,5707;4,5707;4;            ;18,3436;18,2828;18,2828;                   ;                   ;                   ;               ;          0/04 ;          0/04 
1;3;33816;ORIGINAL LT 473ML SH C12 NP MULTPACK         ;cx  ;          0/00 ;          6/06;          6/05;          0/01 ;          0/00 ;          0/01 ;          0/00 ;          0/01-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;3,6416666;-;PA;12;3,5695;3,5429;3,5429;1;            ;3,5695;3,5429;3,5429;                   ;                   ;                   ;               ;          0/01 ;          0/01 
1;3;33818;ORIGINAL LATA 350ML SHRINK C/12 MULTPACK     ;cx  ;          0/00 ;          0/01;          0/01;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;2,9062;2,9055;2,9055;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;3;33872;TIAL NECTAR MISTO LARANJA E PERA KIDS TETRA P;cx  ;          0/00 ;          0/01;          0/01;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;24;1,3027;1,3027;1,3027;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;3;33874;TIAL NECTAR MISTO GOIABA E PERA KIDS TETRA PA;cx  ;          0/00 ;          0/04;          0/04;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;24;1,3027;1,3027;1,3027;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;3;33878;TIAL NECTAR MISTO UVA E PERA TETRA PAK 1 L CX;cx  ;          0/00 ;          0/03;          0/03;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;4,275;4,2706;4,2706;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;3;34027;GUARANA CHP ANTARCTICA LATA 350ML SH C/12 NPA;cx  ;          0/01 ;          0/06;          0/07;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;1,8732;1,927;1,944;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;3;34263;CORONA CERO SUNBREW N LT SLEEK 350ML C 8 CX C;cx  ;          0/03 ;          0/02;          0/05;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;8;4,1447;3,9649;3,9649;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;3;34320;GUARANA ANTARCTICA ZERO LATA 350ML SH C/12 NP;cx  ;          0/09 ;          0/00;          0/09;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;1,9421;1,9518;1,9357;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;3;34429;RED BULL SUGAR FREE AMORA LATA 250ML FOUR PAC;cx  ;          0/00 ;          0/01;          0/01;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;4;6,8174;6,8346;6,8346;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;3;34432;RED BULL TROPICAL BR LATA 473ML CX C 12      ;cx  ;          0/00 ;          0/09;          0/05;          0/04 ;          0/00 ;          0/04 ;          0/00 ;          0/04-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;37,52;-;PA;12;10,2118;10,7614;10,7614;4;            ;40,8472;43,0456;43,0456;                   ;                   ;                   ;               ;          0/04 ;          0/04 
1;3;34454;H2OH LIMONETO LT SLEEK 350ML SH C 12         ;cx  ;          0/00 ;          1/04;          1/04;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;2,3942;2,4296;2,4296;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;3;35349;TIAL NECTAR DE UVA TETRAPAK 250ML CX C/12    ;cx  ;          0/00 ;          0/02;          0/02;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;1,8376;1,7826;1,7826;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;3;35617;BEATS GREEN MIX LT 269ML SH C/8              ;cx  ;          0/00 ;          0/02;          0/02;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;8;4,8063;4,8377;4,8377;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;5;2546;ORIGINAL 600ML                               ;Dz  ;          0/03 ;          0/00;          0/00;          0/03 ;          0/00 ;          0/03 ;          0/00 ;          0/03-;          0/03-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;15,8349999;-;PA;12;5,6772;5,5901;5,5901;3;            ;17,0316;16,7703;16,7703;                   ;                   ;                   ;               ;          0/03 ;          0/03 
1;5;9320;BRAHMA CHOPP LT 473ML SH C/12 NPAL           ;cx  ;          0/03 ;          0/00;          0/00;          0/03 ;          0/00 ;          0/03 ;          0/00 ;          0/03-;          0/03-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;8,82;-;PA;12;3,4005;3,3264;3,3264;3;            ;10,2015;9,9792;9,9792;                   ;                   ;                   ;               ;          0/03 ;          0/03 
1;5;24046;PUREZA VITAL AGUA MIN. S GAS GFA PET 510ML FD;cx  ;          1/00 ;          0/00;          0/00;          1/00 ;          0/00 ;          1/00 ;          0/00 ;          1/00-;          1/00-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;11,87;-;PA;12;1,18;1,18;1,18;12;            ;14,16;14,16;14,16;                   ;                   ;                   ;               ;          1/00 ;          1/00 
1;6;371;MALZBIER BRAHMA LONG NECK 355ML SIX-PACK BAND;cx  ;          0/00 ;          3/00;          3/00;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;24;4,096;4,0711;4,0711;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;503;SUKITA PET 2L CAIXA C/6                      ;cx  ;          0/00 ;          6/01;          6/01;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;6;3,8708;4,2852;4,2852;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;504;PEPSI COLA PET 2L CAIXA C/6                  ;cx  ;          0/00 ;         16/01;         16/01;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/01-;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;6;5,6507;4,9968;4,9968;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;838;CHOPP BRAHMA CLARO BARRIL KEG 50L            ;L   ;          0/00 ;        250/00;        250/00;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;1;11,6567;11,6507;11,6507;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;972;SKOL 300ML                                   ;Dz  ;          0/00 ;         94/01;         94/01;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;1,7616;1,7012;1,7103;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;978;BRAHMA CHOPP 300ML                           ;Dz  ;          0/00 ;        224/05;        224/05;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;1,7583;1,7392;1,7313;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;982;SKOL 600ML                                   ;Dz  ;          0/00 ;         76/02;         76/02;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;4,3985;4,3155;4,3155;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;988;BRAHMA CHOPP 600ML                           ;Dz  ;          0/00 ;        194/02;        194/02;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;4,6384;4,5954;4,5954;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;1166;SUKITA UVA PET 2L CAIXA C/6                  ;cx  ;          0/00 ;          1/00;          1/00;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;6;3,4981;3,4596;3,4596;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;1695;BRAHMA CHOPP GFA VD 1L COM TTC               ;Dz  ;          0/00 ;          7/00;          7/00;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;5,2112;5,0907;5,0907;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;2008;ANTARCTICA SUBZERO LATA 350ML SH C/12 NPAL   ;cx  ;          0/00 ;          2/01;          2/01;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;2,5785;2,5007;2,4829;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;2132;GUARANA CHP ANTARCTICA PET 1L CAIXA C/6 NOVA ;cx  ;          0/00 ;         76/00;         76/00;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;6;3,4692;3,5488;3,5473;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;2349;GUARANA CHP ANTARCTICA PET 2L CAIXA C/6      ;cx  ;          0/01 ;         35/04;         35/05;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;6;6,0761;6,203;6,1866;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;2350;SODA LIMONADA ANTARCTICA PET 2L CAIXA C/6    ;cx  ;          0/00 ;         10/00;         10/00;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;6;4,3094;4,2005;4,2005;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;2353;GUARANA CHP ANTARCTICA DIET PET 2L CAIXA C/6 ;cx  ;          0/00 ;          2/00;          2/00;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;6;5,6814;5,9337;5,9337;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;2532;ANTARCTICA PILSEN 300ML                      ;Dz  ;          0/00 ;        170/00;        170/00;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;1,7648;1,7314;1,7306;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;2538;ANTARCTICA PILSEN 600ML                      ;Dz  ;          0/00 ;        244/07;        244/07;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;3,828;3,7986;3,7986;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;2546;ORIGINAL 600ML                               ;Dz  ;          0/00 ;        112/10;        112/10;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;5,6772;5,5901;5,5901;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;2548;BUDWEISER 600ML                              ;Dz  ;          0/00 ;          0/01;          0/01;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;4,9588;4,407;4,407;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;3803;BRAHMA CHOPP ONE WAY 300ML CX C/24           ;cx  ;          0/00 ;         33/00;         33/00;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;24;2,502;2,4962;2,4962;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;4174;TIAL NECTAR DE PESSEGO TETRA PAK 1 L CX C/12 ;cx  ;          0/00 ;          5/00;          5/00;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;4,4469;4,4469;4,4469;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;4293;PEPSI BLACK PET 200ML SH C/12                ;cx  ;          0/00 ;         11/00;         11/00;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;12;1,0427;1,0443;1,0443;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;7703;PEPSI COLA PET 1L CAIXA C/6                  ;cx  ;          0/00 ;         15/00;         15/00;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;6;3,0805;3,392;2,905;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;7947;GUARANA CHP ANTARCTICA PET 2,5L CAIXA C/6    ;cx  ;          0/00 ;          4/00;          4/00;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;6;6,418;6,6892;6,0383;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;7977;GATORADE UVA PET 500ML SIXPACK               ;cx  ;          0/00 ;         14/00;         14/00;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;6;2,9148;2,8982;2,8982;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
1;6;7979;GATORADE FRUTAS CITRICAS PET 500ML SIXPACK   ;cx  ;          0/00 ;          8/00;          8/00;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;          0/00 ;0; ;PA;6;3,224;3,1713;3,1713;            ;            ;                   ;                   ;                   ;                   ;                   ;                   ;               ;          0/00 ;          0/00 
